#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
NCAPG	NDC80	9606.ENSP00000251496	9606.ENSP00000261597	0	0	0	0	0.935	0	0	0.245	0.949
NCAPG	TPX2	9606.ENSP00000251496	9606.ENSP00000300403	0	0	0	0	0.827	0	0	0.720	0.949
NCAPG	TOP2A	9606.ENSP00000251496	9606.ENSP00000411532	0	0	0	0	0.850	0.088	0	0.780	0.967
NCAPG	TTK	9606.ENSP00000251496	9606.ENSP00000358813	0	0	0	0	0.923	0	0	0.667	0.973
NCAPG	SMC2	9606.ENSP00000251496	9606.ENSP00000286398	0	0	0	0	0.875	0.993	0.900	0.873	0.999
NCAPG	SMC4	9606.ENSP00000251496	9606.ENSP00000341382	0	0	0	0	0.854	0.993	0.900	0.995	0.999
NCAPG2	RAD51AP1	9606.ENSP00000387007	9606.ENSP00000228843	0	0	0	0	0.510	0	0	0.441	0.714
NCAPG2	NCAPH	9606.ENSP00000387007	9606.ENSP00000240423	0	0	0	0	0.685	0.098	0.540	0.864	0.979
NCAPG2	NDC80	9606.ENSP00000387007	9606.ENSP00000261597	0	0	0	0	0.734	0	0	0.314	0.810
NCAPG2	SGO1	9606.ENSP00000387007	9606.ENSP00000263753	0	0	0	0	0.638	0	0	0.487	0.806
NCAPG2	NUF2	9606.ENSP00000387007	9606.ENSP00000271452	0	0	0	0	0.789	0	0	0.275	0.841
NCAPG2	SMC2	9606.ENSP00000387007	9606.ENSP00000286398	0	0	0	0	0.649	0.795	0.800	0.648	0.994
NCAPG2	PLK1	9606.ENSP00000387007	9606.ENSP00000300093	0	0	0	0	0.307	0.301	0.500	0.705	0.919
NCAPG2	TPX2	9606.ENSP00000387007	9606.ENSP00000300403	0	0	0	0	0.632	0	0	0.499	0.807
NCAPG2	SHCBP1	9606.ENSP00000387007	9606.ENSP00000306473	0	0	0	0	0.803	0	0	0.291	0.854
NCAPG2	ZWILCH	9606.ENSP00000387007	9606.ENSP00000311429	0	0	0	0	0.608	0	0	0.298	0.713
NCAPG2	SKA3	9606.ENSP00000387007	9606.ENSP00000319417	0	0	0	0	0.438	0	0	0.507	0.711
NCAPG2	SMC4	9606.ENSP00000387007	9606.ENSP00000341382	0	0	0	0	0.585	0.188	0.800	0.989	0.999
NCAPG2	RRM2	9606.ENSP00000387007	9606.ENSP00000353770	0	0	0	0	0.709	0	0	0.199	0.757
NCAPG2	ZWINT	9606.ENSP00000387007	9606.ENSP00000363055	0	0	0	0	0.633	0	0	0.221	0.702
NCAPG2	RACGAP1	9606.ENSP00000387007	9606.ENSP00000404190	0	0	0	0	0.586	0	0	0.446	0.761
NCAPH	NEK2	9606.ENSP00000240423	9606.ENSP00000355966	0	0	0	0	0.373	0	0	0.541	0.700
NCAPH	ZWINT	9606.ENSP00000240423	9606.ENSP00000363055	0	0	0	0	0.556	0	0	0.362	0.705
NCAPH	PTTG1	9606.ENSP00000240423	9606.ENSP00000377536	0	0	0	0	0.401	0	0	0.546	0.717
NCAPH	RRM2	9606.ENSP00000240423	9606.ENSP00000353770	0	0	0	0	0.620	0	0	0.297	0.721
NCAPH	UBE2C	9606.ENSP00000240423	9606.ENSP00000348838	0	0	0	0	0.629	0.059	0	0.275	0.724
NCAPH	PLK1	9606.ENSP00000240423	9606.ENSP00000300093	0	0	0	0	0.568	0.091	0	0.417	0.751
NCAPH	NUF2	9606.ENSP00000240423	9606.ENSP00000271452	0	0	0	0	0.649	0	0	0.339	0.758
NCAPH	SPAG5	9606.ENSP00000240423	9606.ENSP00000323300	0	0	0	0	0.645	0	0	0.370	0.766
NCAPH	SMC6	9606.ENSP00000240423	9606.ENSP00000404092	0	0	0	0	0.148	0.535	0	0.465	0.769
NCAPH	NDC80	9606.ENSP00000240423	9606.ENSP00000261597	0	0	0	0	0.749	0	0	0.147	0.777
NCAPH	PBK	9606.ENSP00000240423	9606.ENSP00000428489	0	0	0	0	0.712	0.098	0	0.259	0.791
NCAPH	SKA3	9606.ENSP00000240423	9606.ENSP00000319417	0	0	0	0	0.670	0	0	0.461	0.814
NCAPH	TPX2	9606.ENSP00000240423	9606.ENSP00000300403	0	0	0	0	0.622	0	0	0.629	0.854
NCAPH	TTK	9606.ENSP00000240423	9606.ENSP00000358813	0	0	0	0	0.687	0	0	0.652	0.886
NCAPH	TOP2A	9606.ENSP00000240423	9606.ENSP00000411532	0	0	0	0	0.642	0.408	0	0.528	0.891
NCAPH	SMC2	9606.ENSP00000240423	9606.ENSP00000286398	0	0	0	0	0.889	0.993	0.900	0.910	0.999
NCAPH	SMC4	9606.ENSP00000240423	9606.ENSP00000341382	0	0	0	0	0.837	0.993	0.900	0.995	0.999
NCBP2	SF3B6	9606.ENSP00000326806	9606.ENSP00000233468	0	0	0	0	0.161	0.800	0	0	0.825
NCBP2	SNRPC	9606.ENSP00000326806	9606.ENSP00000244520	0	0	0	0	0.129	0.866	0	0.694	0.961
NCBP2	SNRPA1	9606.ENSP00000326806	9606.ENSP00000254193	0	0	0	0	0.179	0.985	0	0.422	0.992
NCBP2	SRSF1	9606.ENSP00000326806	9606.ENSP00000258962	0	0	0	0	0.155	0.831	0.500	0.317	0.944
NCBP2	UPF3B	9606.ENSP00000326806	9606.ENSP00000276201	0	0	0	0	0.083	0	0.500	0.620	0.810
NCBP2	SCAF4	9606.ENSP00000326806	9606.ENSP00000286835	0	0	0	0	0.256	0.453	0	0.512	0.784
NCBP2	SNRPD1	9606.ENSP00000326806	9606.ENSP00000300413	0	0	0	0	0.223	0.948	0.500	0.473	0.987
NCBP2	SRSF7	9606.ENSP00000326806	9606.ENSP00000325905	0	0	0	0	0.125	0.599	0.500	0.517	0.904
NCBP2	XPO1	9606.ENSP00000326806	9606.ENSP00000384863	0	0	0	0	0.109	0.044	0	0.756	0.774
NCBP2	SRSF2	9606.ENSP00000326806	9606.ENSP00000376276	0	0	0.094	0.677	0.140	0.095	0.500	0.470	0.779
NCBP2	SLBP	9606.ENSP00000326806	9606.ENSP00000417686	0	0	0	0	0.100	0	0.800	0.360	0.874
NCBP2	RAN	9606.ENSP00000326806	9606.ENSP00000446215	0	0	0	0	0.235	0	0.900	0	0.920
NCBP2	SNRPG	9606.ENSP00000326806	9606.ENSP00000393388	0	0	0	0	0.180	0.966	0.500	0.296	0.989
NCL	SRSF1	9606.ENSP00000318195	9606.ENSP00000258962	0	0	0	0	0.433	0.274	0	0.604	0.823
NCL	NOP58	9606.ENSP00000318195	9606.ENSP00000264279	0	0	0	0	0.515	0.141	0.400	0.354	0.817
NCL	SET	9606.ENSP00000318195	9606.ENSP00000361777	0	0	0	0	0.440	0	0	0.494	0.704
NCL	WDR43	9606.ENSP00000318195	9606.ENSP00000384302	0	0	0	0	0.292	0.317	0.400	0.146	0.719
NCL	SRSF2	9606.ENSP00000318195	9606.ENSP00000376276	0	0	0.245	0	0.188	0.294	0	0.631	0.819
NCL	NOLC1	9606.ENSP00000318195	9606.ENSP00000385410	0	0	0	0	0.489	0	0	0.785	0.885
NCL	NOP56	9606.ENSP00000318195	9606.ENSP00000370589	0	0	0	0	0.446	0.429	0.400	0.567	0.907
NCL	RIOK1	9606.ENSP00000318195	9606.ENSP00000369162	0	0	0	0	0.131	0.431	0	0.889	0.940
NDC1	NUP107	9606.ENSP00000360483	9606.ENSP00000229179	0	0	0	0	0.201	0.879	0.500	0.540	0.974
NDC1	NUP155	9606.ENSP00000360483	9606.ENSP00000231498	0	0	0	0	0.299	0.855	0.800	0.685	0.992
NDC1	NUP205	9606.ENSP00000360483	9606.ENSP00000285968	0	0	0	0	0.409	0.842	0.800	0.668	0.993
NDC1	NUP37	9606.ENSP00000360483	9606.ENSP00000448054	0	0	0	0	0.280	0.800	0.500	0.566	0.964
NDC1	NUP188	9606.ENSP00000360483	9606.ENSP00000361658	0	0	0	0	0.139	0.829	0.800	0.599	0.986
NDC80	OIP5	9606.ENSP00000261597	9606.ENSP00000220514	0	0	0	0	0.680	0	0	0.138	0.712
NDC80	RACGAP1	9606.ENSP00000261597	9606.ENSP00000404190	0	0	0	0	0.622	0	0	0.243	0.701
NDC80	TYMS	9606.ENSP00000261597	9606.ENSP00000315644	0	0	0	0	0.626	0	0	0.238	0.703
NDC80	PLK4	9606.ENSP00000261597	9606.ENSP00000270861	0	0	0	0	0.549	0.126	0	0.328	0.712
NDC80	RRM2	9606.ENSP00000261597	9606.ENSP00000353770	0	0	0	0	0.684	0	0	0.229	0.745
NDC80	TACC3	9606.ENSP00000261597	9606.ENSP00000326550	0	0	0	0	0.677	0.068	0	0.248	0.754
NDC80	RFC4	9606.ENSP00000261597	9606.ENSP00000376272	0	0	0	0	0.716	0	0	0.278	0.787
NDC80	TPX2	9606.ENSP00000261597	9606.ENSP00000300403	0	0	0	0	0.663	0	0	0.398	0.788
NDC80	PTTG1	9606.ENSP00000261597	9606.ENSP00000377536	0	0	0	0	0.678	0	0	0.503	0.833
NDC80	ZWILCH	9606.ENSP00000261597	9606.ENSP00000311429	0	0	0	0	0.492	0.099	0	0.690	0.846
NDC80	SMC4	9606.ENSP00000261597	9606.ENSP00000341382	0	0	0	0	0.765	0.107	0	0.416	0.867
NDC80	UBE2C	9606.ENSP00000261597	9606.ENSP00000348838	0	0	0	0	0.803	0.063	0	0.350	0.870
NDC80	TOP2A	9606.ENSP00000261597	9606.ENSP00000411532	0	0	0	0	0.833	0.094	0	0.245	0.876
NDC80	SPDL1	9606.ENSP00000261597	9606.ENSP00000265295	0	0	0	0	0.474	0	0.720	0.242	0.878
NDC80	SPAG5	9606.ENSP00000261597	9606.ENSP00000323300	0	0	0	0	0.812	0.156	0	0.347	0.887
NDC80	SMC2	9606.ENSP00000261597	9606.ENSP00000286398	0	0	0	0	0.824	0.107	0	0.407	0.899
NDC80	SGO1	9606.ENSP00000261597	9606.ENSP00000263753	0	0	0	0	0.754	0	0	0.737	0.932
NDC80	PBK	9606.ENSP00000261597	9606.ENSP00000428489	0	0	0	0	0.913	0	0	0.275	0.934
NDC80	SKA3	9606.ENSP00000261597	9606.ENSP00000319417	0	0	0	0	0.496	0	0.720	0.629	0.943
NDC80	PLK1	9606.ENSP00000261597	9606.ENSP00000300093	0	0	0	0	0.473	0.296	0.720	0.589	0.951
NDC80	SKA1	9606.ENSP00000261597	9606.ENSP00000285116	0	0	0	0	0.641	0.444	0.720	0.683	0.979
NDC80	NEK2	9606.ENSP00000261597	9606.ENSP00000355966	0	0	0	0	0.809	0.512	0	0.854	0.985
NDC80	ZWINT	9606.ENSP00000261597	9606.ENSP00000363055	0	0	0	0	0.507	0.912	0.540	0.608	0.991
NDC80	TTK	9606.ENSP00000261597	9606.ENSP00000358813	0	0	0	0	0.948	0.663	0	0.592	0.992
NDC80	SPC24	9606.ENSP00000261597	9606.ENSP00000465075	0	0	0	0	0.377	0.924	0.900	0.998	0.999
NDC80	NUF2	9606.ENSP00000261597	9606.ENSP00000271452	0	0	0	0	0.958	0.997	0.900	0.998	0.999
NDC80	SPC25	9606.ENSP00000261597	9606.ENSP00000282074	0	0	0	0	0.830	0.995	0.900	0.943	0.999
NDE1	PLK1	9606.ENSP00000379643	9606.ENSP00000300093	0	0	0	0	0.060	0	0.800	0.318	0.860
NEIL3	POLQ	9606.ENSP00000264596	9606.ENSP00000264233	0.111	0	0	0	0.576	0	0	0.403	0.755
NEIL3	NEK2	9606.ENSP00000264596	9606.ENSP00000355966	0	0	0	0	0.513	0	0	0.418	0.704
NEIL3	TRAIP	9606.ENSP00000264596	9606.ENSP00000328203	0	0	0	0	0.180	0	0	0.665	0.714
NEIL3	TOP2A	9606.ENSP00000264596	9606.ENSP00000411532	0.057	0	0	0	0.441	0	0	0.835	0.905
NEK2	TRIP13	9606.ENSP00000355966	9606.ENSP00000166345	0	0	0	0	0.608	0.048	0	0.412	0.761
NEK2	SGO1	9606.ENSP00000355966	9606.ENSP00000263753	0	0	0	0	0.748	0	0	0.430	0.850
NEK2	NUF2	9606.ENSP00000355966	9606.ENSP00000271452	0	0	0	0	0.856	0	0	0.682	0.952
NEK2	PLK1	9606.ENSP00000355966	9606.ENSP00000300093	0	0	0	0.645	0.553	0	0.800	0.365	0.938
NEK2	TPX2	9606.ENSP00000355966	9606.ENSP00000300403	0	0	0	0	0.818	0	0	0.696	0.942
NEK2	SHCBP1	9606.ENSP00000355966	9606.ENSP00000306473	0	0	0	0	0.722	0	0	0.108	0.741
NEK2	SPAG5	9606.ENSP00000355966	9606.ENSP00000323300	0	0	0	0	0.760	0.043	0	0.392	0.848
NEK2	UBE2C	9606.ENSP00000355966	9606.ENSP00000348838	0	0	0	0	0.653	0.093	0.500	0.571	0.923
NEK2	RRM2	9606.ENSP00000355966	9606.ENSP00000353770	0	0	0	0	0.521	0	0	0.447	0.724
NEK2	RACGAP1	9606.ENSP00000355966	9606.ENSP00000404190	0	0	0	0	0.516	0	0	0.447	0.721
NEK2	ZWINT	9606.ENSP00000355966	9606.ENSP00000363055	0	0	0	0	0.390	0	0	0.662	0.785
NEK2	TTK	9606.ENSP00000355966	9606.ENSP00000358813	0	0	0	0.597	0.800	0	0	0.258	0.845
NEK2	PBK	9606.ENSP00000355966	9606.ENSP00000428489	0	0	0	0.578	0.748	0.092	0	0.517	0.880
NEK2	PTTG1	9606.ENSP00000355966	9606.ENSP00000377536	0	0	0	0	0.569	0	0	0.755	0.890
NEK2	TOP2A	9606.ENSP00000355966	9606.ENSP00000411532	0	0	0	0	0.780	0	0	0.685	0.928
NEMP1	RAN	9606.ENSP00000300128	9606.ENSP00000446215	0	0	0	0	0.085	0.716	0	0.102	0.747
NIFK	RRP36	9606.ENSP00000285814	9606.ENSP00000244496	0	0	0	0	0.709	0	0	0	0.709
NIFK	WDR12	9606.ENSP00000285814	9606.ENSP00000261015	0	0	0	0	0.878	0.960	0	0.680	0.998
NIFK	PNO1	9606.ENSP00000285814	9606.ENSP00000263657	0	0	0	0	0.643	0.130	0	0.249	0.746
NIFK	NOP58	9606.ENSP00000285814	9606.ENSP00000264279	0	0	0	0	0.947	0.707	0	0.276	0.987
NIFK	NSUN2	9606.ENSP00000285814	9606.ENSP00000264670	0	0	0	0	0.622	0.468	0	0.125	0.808
NIFK	UTP14A	9606.ENSP00000285814	9606.ENSP00000377944	0	0	0	0	0.736	0.243	0	0.102	0.805
NIFK	PUS7	9606.ENSP00000285814	9606.ENSP00000417402	0	0	0	0	0.621	0	0	0.526	0.812
NIFK	WDR75	9606.ENSP00000285814	9606.ENSP00000314193	0	0	0	0	0.775	0	0	0.213	0.815
NIFK	PAK1IP1	9606.ENSP00000285814	9606.ENSP00000368887	0	0	0	0	0.786	0.232	0	0.199	0.857
NIFK	NOP56	9606.ENSP00000285814	9606.ENSP00000370589	0	0	0	0	0.724	0.535	0	0.121	0.877
NIFK	NOL10	9606.ENSP00000285814	9606.ENSP00000371101	0	0	0	0	0.861	0.161	0	0	0.878
NIFK	WDR43	9606.ENSP00000285814	9606.ENSP00000384302	0	0	0	0	0.917	0.161	0	0.323	0.949
NIFK	RRP1B	9606.ENSP00000285814	9606.ENSP00000339145	0	0	0	0	0.660	0.886	0	0.500	0.979
NMRK1	PNP	9606.ENSP00000366007	9606.ENSP00000354532	0.069	0	0	0	0.064	0.115	0.900	0.552	0.959
NOL10	RTCA	9606.ENSP00000371101	9606.ENSP00000260563	0	0	0	0	0.433	0.638	0	0.298	0.843
NOL10	WDR12	9606.ENSP00000371101	9606.ENSP00000261015	0	0	0	0	0.679	0	0	0.153	0.717
NOL10	PNO1	9606.ENSP00000371101	9606.ENSP00000263657	0	0	0	0	0.321	0.924	0	0.306	0.961
NOL10	NOP58	9606.ENSP00000371101	9606.ENSP00000264279	0	0	0	0	0.703	0.988	0.540	0.662	0.999
NOL10	WDR75	9606.ENSP00000371101	9606.ENSP00000314193	0	0	0	0	0.858	0.976	0	0.186	0.997
NOL10	RRP1B	9606.ENSP00000371101	9606.ENSP00000339145	0	0	0	0	0.725	0.292	0	0.174	0.825
NOL10	PDCD11	9606.ENSP00000371101	9606.ENSP00000358812	0	0	0	0	0.890	0.889	0.540	0.571	0.997
NOL10	NOP56	9606.ENSP00000371101	9606.ENSP00000370589	0	0	0	0	0.542	0.979	0.540	0.334	0.996
NOL10	WDR43	9606.ENSP00000371101	9606.ENSP00000384302	0	0	0	0	0.845	0.976	0	0.318	0.997
NOL10	UTP14A	9606.ENSP00000371101	9606.ENSP00000377944	0	0	0	0	0.860	0.959	0.540	0.596	0.998
NOLC1	NOP58	9606.ENSP00000385410	9606.ENSP00000264279	0	0	0	0	0.721	0.828	0.360	0.554	0.984
NOLC1	RRP1B	9606.ENSP00000385410	9606.ENSP00000339145	0	0	0	0	0.574	0.292	0	0.296	0.769
NOLC1	PDCD11	9606.ENSP00000385410	9606.ENSP00000358812	0	0	0	0	0.725	0	0	0.085	0.738
NOLC1	NOP56	9606.ENSP00000385410	9606.ENSP00000370589	0	0	0	0	0.856	0.801	0.360	0.797	0.995
NOLC1	WDR43	9606.ENSP00000385410	9606.ENSP00000384302	0	0	0	0	0.763	0.152	0	0.249	0.836
NONO	SRSF1	9606.ENSP00000276079	9606.ENSP00000258962	0	0	0	0	0.442	0.071	0	0.662	0.809
NONO	WDR5	9606.ENSP00000276079	9606.ENSP00000351446	0	0	0	0	0.118	0	0	0.784	0.801
NOP56	RRP36	9606.ENSP00000370589	9606.ENSP00000244496	0	0	0	0	0.156	0	0.500	0.452	0.748
NOP56	RTCA	9606.ENSP00000370589	9606.ENSP00000260563	0	0	0	0	0.312	0.638	0	0.278	0.804
NOP56	WDR12	9606.ENSP00000370589	9606.ENSP00000261015	0	0	0	0	0.434	0.069	0.500	0.344	0.804
NOP56	PNO1	9606.ENSP00000370589	9606.ENSP00000263657	0	0	0	0	0.268	0.924	0	0.273	0.956
NOP56	NOP58	9606.ENSP00000370589	9606.ENSP00000264279	0	0	0.081	0.869	0.978	0.997	0.800	0.989	0.999
NOP56	PSMD1	9606.ENSP00000370589	9606.ENSP00000309474	0	0	0	0	0.691	0	0	0.126	0.719
NOP56	WDR75	9606.ENSP00000370589	9606.ENSP00000314193	0	0	0	0	0.696	0.976	0.500	0.556	0.998
NOP56	RUVBL1	9606.ENSP00000370589	9606.ENSP00000318297	0	0	0	0	0.386	0	0	0.751	0.841
NOP56	RRP1B	9606.ENSP00000370589	9606.ENSP00000339145	0	0	0	0	0.594	0.421	0	0.276	0.815
NOP56	PDCD11	9606.ENSP00000370589	9606.ENSP00000358812	0	0	0	0	0.855	0.945	0.540	0.444	0.997
NOP56	YARS1	9606.ENSP00000370589	9606.ENSP00000362576	0	0	0	0	0.575	0	0	0.351	0.712
NOP56	POP1	9606.ENSP00000370589	9606.ENSP00000385787	0	0	0	0	0.067	0.329	0.720	0	0.809
NOP56	UTP14A	9606.ENSP00000370589	9606.ENSP00000377944	0	0	0	0	0.686	0.983	0.540	0.557	0.998
NOP56	WDR43	9606.ENSP00000370589	9606.ENSP00000384302	0	0	0	0	0.847	0.989	0.500	0.595	0.999
NOP58	RRP36	9606.ENSP00000264279	9606.ENSP00000244496	0	0	0	0	0.228	0	0.500	0.384	0.741
NOP58	RTCA	9606.ENSP00000264279	9606.ENSP00000260563	0.057	0	0	0	0.352	0.771	0	0.273	0.884
NOP58	WDR12	9606.ENSP00000264279	9606.ENSP00000261015	0	0	0	0	0.863	0.288	0.500	0.544	0.974
NOP58	PNO1	9606.ENSP00000264279	9606.ENSP00000263657	0	0	0	0	0.444	0.952	0	0.237	0.978
NOP58	NSUN2	9606.ENSP00000264279	9606.ENSP00000264670	0	0	0	0	0.699	0.239	0	0.332	0.834
NOP58	POP1	9606.ENSP00000264279	9606.ENSP00000385787	0	0	0	0	0.058	0	0.900	0	0.901
NOP58	RUVBL1	9606.ENSP00000264279	9606.ENSP00000318297	0	0	0	0	0.382	0.842	0	0.809	0.979
NOP58	UTP14A	9606.ENSP00000264279	9606.ENSP00000377944	0	0	0	0	0.569	0.986	0.540	0.563	0.998
NOP58	PDCD11	9606.ENSP00000264279	9606.ENSP00000358812	0	0	0	0	0.821	0.966	0.540	0.466	0.998
NOP58	WDR75	9606.ENSP00000264279	9606.ENSP00000314193	0	0	0	0	0.809	0.991	0.500	0.589	0.999
NOP58	WDR43	9606.ENSP00000264279	9606.ENSP00000384302	0	0	0	0	0.884	0.991	0.500	0.540	0.999
NSUN2	TRMT6	9606.ENSP00000264670	9606.ENSP00000203001	0	0	0	0	0.374	0	0	0.710	0.811
NSUN2	WDR12	9606.ENSP00000264670	9606.ENSP00000261015	0	0	0	0	0.421	0.503	0	0.214	0.754
NSUN2	WDR75	9606.ENSP00000264670	9606.ENSP00000314193	0	0	0	0	0.697	0.061	0	0	0.703
NSUN2	PUS7	9606.ENSP00000264670	9606.ENSP00000417402	0	0	0	0	0.391	0.254	0	0.745	0.874
NUDT5	PRPS2	9606.ENSP00000419628	9606.ENSP00000381504	0.047	0	0	0	0.075	0	0.900	0.095	0.909
NUF2	TRIP13	9606.ENSP00000271452	9606.ENSP00000166345	0	0	0	0	0.753	0.049	0	0.281	0.816
NUF2	OIP5	9606.ENSP00000271452	9606.ENSP00000220514	0	0	0	0	0.770	0.138	0	0.367	0.864
NUF2	RAD51AP1	9606.ENSP00000271452	9606.ENSP00000228843	0	0	0	0	0.575	0	0	0.338	0.706
NUF2	SGO1	9606.ENSP00000271452	9606.ENSP00000263753	0	0	0	0	0.740	0	0	0.478	0.858
NUF2	PLK4	9606.ENSP00000271452	9606.ENSP00000270861	0	0	0	0	0.653	0	0	0.503	0.820
NUF2	SHCBP1	9606.ENSP00000271452	9606.ENSP00000306473	0	0	0	0	0.675	0	0	0.119	0.701
NUF2	TACC3	9606.ENSP00000271452	9606.ENSP00000326550	0	0	0	0	0.497	0.092	0	0.405	0.705
NUF2	PCLAF	9606.ENSP00000271452	9606.ENSP00000300035	0	0	0	0	0.669	0	0	0.212	0.728
NUF2	UHRF1	9606.ENSP00000271452	9606.ENSP00000479617	0	0	0	0	0.485	0.091	0	0.491	0.741
NUF2	TYMS	9606.ENSP00000271452	9606.ENSP00000315644	0	0	0	0	0.599	0	0	0.410	0.753
NUF2	ZWILCH	9606.ENSP00000271452	9606.ENSP00000311429	0	0	0	0	0.477	0	0	0.570	0.765
NUF2	SMC4	9606.ENSP00000271452	9606.ENSP00000341382	0	0	0	0	0.534	0.091	0	0.508	0.773
NUF2	RACGAP1	9606.ENSP00000271452	9606.ENSP00000404190	0	0	0	0	0.680	0	0	0.350	0.783
NUF2	RRM2	9606.ENSP00000271452	9606.ENSP00000353770	0	0	0	0	0.641	0	0	0.433	0.787
NUF2	RAD51	9606.ENSP00000271452	9606.ENSP00000493712	0	0	0	0	0.749	0	0	0.190	0.788
NUF2	SPAG5	9606.ENSP00000271452	9606.ENSP00000323300	0	0	0	0	0.648	0.076	0	0.447	0.804
NUF2	RFC4	9606.ENSP00000271452	9606.ENSP00000376272	0	0	0	0	0.614	0	0	0.525	0.809
NUF2	PTTG1	9606.ENSP00000271452	9606.ENSP00000377536	0	0	0	0	0.623	0	0	0.517	0.810
NUF2	SGO2	9606.ENSP00000271452	9606.ENSP00000350447	0	0	0	0	0.782	0	0	0.348	0.852
NUF2	PLK1	9606.ENSP00000271452	9606.ENSP00000300093	0	0	0	0	0.512	0	0.500	0.491	0.865
NUF2	UBE2C	9606.ENSP00000271452	9606.ENSP00000348838	0	0	0	0	0.779	0	0	0.510	0.887
NUF2	SKA3	9606.ENSP00000271452	9606.ENSP00000319417	0	0	0	0	0.642	0	0	0.713	0.893
NUF2	UBE2T	9606.ENSP00000271452	9606.ENSP00000494957	0	0	0	0	0.801	0	0	0.521	0.901
NUF2	TOP2A	9606.ENSP00000271452	9606.ENSP00000411532	0	0	0	0	0.819	0	0	0.661	0.936
NUF2	SKA1	9606.ENSP00000271452	9606.ENSP00000285116	0	0	0	0	0.774	0	0	0.741	0.939
NUF2	TPX2	9606.ENSP00000271452	9606.ENSP00000300403	0	0	0	0	0.838	0	0	0.686	0.947
NUF2	PBK	9606.ENSP00000271452	9606.ENSP00000428489	0	0	0	0	0.908	0	0	0.589	0.960
NUF2	TTK	9606.ENSP00000271452	9606.ENSP00000358813	0	0	0	0	0.947	0.486	0	0.655	0.989
NUF2	ZWINT	9606.ENSP00000271452	9606.ENSP00000363055	0	0	0	0	0.641	0.887	0.540	0.606	0.991
NUF2	SPC25	9606.ENSP00000271452	9606.ENSP00000282074	0	0	0	0	0.862	0.995	0.900	0.947	0.999
NUF2	SPC24	9606.ENSP00000271452	9606.ENSP00000465075	0	0	0	0	0.274	0.912	0.900	0.999	0.999
NUP107	XPOT	9606.ENSP00000229179	9606.ENSP00000327821	0	0	0	0	0.147	0	0.400	0.505	0.724
NUP107	RCC1	9606.ENSP00000229179	9606.ENSP00000497402	0	0	0	0	0.227	0.412	0	0.512	0.759
NUP107	XPO1	9606.ENSP00000229179	9606.ENSP00000384863	0	0	0	0	0.230	0.554	0	0.487	0.808
NUP107	RAN	9606.ENSP00000229179	9606.ENSP00000446215	0	0	0	0	0.209	0.421	0.500	0.354	0.832
NUP107	NUP188	9606.ENSP00000229179	9606.ENSP00000361658	0	0	0	0	0.147	0.879	0.500	0.773	0.986
NUP107	NUP155	9606.ENSP00000229179	9606.ENSP00000231498	0	0	0	0	0.329	0.981	0.500	0.908	0.999
NUP107	NUP205	9606.ENSP00000229179	9606.ENSP00000285968	0	0	0	0	0.480	0.989	0.500	0.954	0.999
NUP107	NUP37	9606.ENSP00000229179	9606.ENSP00000448054	0	0	0	0	0.482	0.998	0.900	0.999	0.999
NUP155	XPO1	9606.ENSP00000231498	9606.ENSP00000384863	0	0	0	0	0.369	0.347	0	0.486	0.769
NUP155	NUP37	9606.ENSP00000231498	9606.ENSP00000448054	0	0	0	0	0.192	0.826	0.500	0.831	0.986
NUP155	NUP188	9606.ENSP00000231498	9606.ENSP00000361658	0	0	0	0	0.264	0.883	0.800	0.989	0.999
NUP155	NUP205	9606.ENSP00000231498	9606.ENSP00000285968	0	0	0	0	0.754	0.995	0.800	0.996	0.999
NUP188	XPO5	9606.ENSP00000361658	9606.ENSP00000265351	0	0	0	0	0.792	0	0	0.155	0.817
NUP188	NUP205	9606.ENSP00000361658	9606.ENSP00000285968	0	0	0	0	0.582	0.914	0.800	0.994	0.999
NUP188	NUP37	9606.ENSP00000361658	9606.ENSP00000448054	0	0	0	0	0.063	0.800	0.500	0.844	0.983
NUP205	XPO5	9606.ENSP00000285968	9606.ENSP00000265351	0	0	0	0	0.651	0	0	0.327	0.755
NUP205	XPOT	9606.ENSP00000285968	9606.ENSP00000327821	0	0	0	0	0.327	0	0.400	0.445	0.756
NUP205	NUP37	9606.ENSP00000285968	9606.ENSP00000448054	0	0	0	0	0.194	0.826	0.500	0.797	0.983
OIP5	TPX2	9606.ENSP00000220514	9606.ENSP00000300403	0	0	0	0	0.640	0	0	0.277	0.728
OIP5	SKA3	9606.ENSP00000220514	9606.ENSP00000319417	0	0	0	0	0.666	0	0	0.346	0.772
OIP5	TTK	9606.ENSP00000220514	9606.ENSP00000358813	0	0	0	0	0.661	0	0	0.370	0.777
OIP5	SPC25	9606.ENSP00000220514	9606.ENSP00000282074	0	0	0	0	0.791	0	0	0	0.791
OIP5	RAD51	9606.ENSP00000220514	9606.ENSP00000493712	0	0	0	0	0.784	0	0	0.101	0.798
OIP5	ZWINT	9606.ENSP00000220514	9606.ENSP00000363055	0	0	0	0	0.720	0	0	0.365	0.814
OIP5	UBE2T	9606.ENSP00000220514	9606.ENSP00000494957	0	0	0	0	0.640	0.502	0	0.083	0.821
